
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
407,2012-05-09,CHC,ATL,W 1-0,26,25,1,5,0,1,0,1,0,0,2,0,1,0,0,2,0,0,-0.210,-2.840,1.020,1,12,31904,125,52,rtol,4,,cloudy
408,2012-05-09,CLE,CHW,L 1-8,37,34,1,8,1,0,0,1,3,0,7,0,0,0,0,0,0,0,-0.175,-3.189,.408,9,12,11285,153,56,fromcf,10,,cloudy
409,2012-05-09,KCR,BOS,W 4-3,35,32,4,9,5,0,0,3,1,0,4,1,1,0,1,0,0,0,0.060,-0.043,.881,7,10,18339,175,69,torf,6,,sunny
410,2012-05-09,LAD,SFG,W 6-2,39,35,6,13,3,2,0,6,3,0,9,0,1,0,0,1,0,0,0.346,2.349,.868,9,16,33993,197,71,tocf,8,,sunny
411,2012-05-09,MIL,CIN,L 1-2,36,34,1,8,2,0,1,1,2,0,8,0,0,0,0,1,0,0,-0.639,-3.489,1.779,8,15,27090,169,67,,0,none,dome
412,2012-05-09,MIN,LAA,L 2-6,36,31,2,6,1,1,1,2,5,0,3,0,0,0,0,2,0,0,-0.262,-2.367,.763,7,10,31915,162,65,rtol,1,,cloudy
413,2012-05-09,NYY,TBR,L 1-4,36,35,1,9,1,0,0,1,1,0,7,0,0,0,0,1,1,0,-0.300,-3.640,.910,8,9,38024,203,66,rtol,5,,
414,2012-05-09,OAK,TOR,L 2-5,39,34,2,7,1,0,0,2,5,0,14,0,0,0,0,0,2,0,-0.297,-2.238,1.330,10,9,14815,181,63,torf,9,,sunny
415,2012-05-09,PHI,NYM,L 6-10,41,41,6,15,1,2,0,6,0,0,7,0,0,0,0,1,0,0,0.132,1.633,.947,8,15,43840,176,72,tocf,1,,
416,2012-05-09,PIT,WSN,W 4-2,32,32,4,8,0,0,1,4,0,0,6,0,0,0,0,0,0,1,0.120,0.387,.703,4,16,11478,180,63,tolf,8,,
417,2012-05-09,SDP,COL,L 2-6,37,34,2,8,1,0,0,2,2,0,10,0,1,0,1,0,0,0,-0.108,-1.886,.968,8,14,20059,192,71,ltor,6,,sunny
418,2012-05-09,SEA,DET,W 2-1,29,26,2,4,2,0,0,2,2,0,7,0,1,0,0,0,1,0,-0.011,-1.643,1.055,3,10,15655,126,49,ltor,6,,dome
419,2012-05-10 (1),BAL,TEX,W 6-5,31,29,6,5,0,0,5,6,1,0,13,1,0,0,1,1,0,0,0.176,1.954,.337,1,9,,143,64,rtol,12,,cloudy
420,2012-05-10 (2),BAL,TEX,L 3-7,37,31,3,5,0,0,0,1,5,0,7,0,0,1,1,1,1,0,-0.111,-1.550,1.113,7,11,19250,164,61,rtol,10,,sunny
421,2012-05-10,BOS,CLE,L 3-8,41,36,3,10,2,0,1,3,4,0,6,1,0,0,0,1,0,0,-0.119,-1.641,.658,11,12,37348,191,60,torf,15,,cloudy
422,2012-05-10,MIN,TOR,L 2-6,33,30,2,7,0,0,1,1,3,0,6,0,0,0,0,3,0,0,-0.211,-2.369,.605,4,9,31438,165,73,tolf,10,,sunny
423,2012-05-10,NYY,TBR,W 5-3,37,34,5,11,2,0,2,5,3,0,6,0,0,0,1,1,2,0,0.249,0.873,.857,8,11,37720,168,61,torf,19,,cloudy
424,2012-05-10,OAK,DET,L 6-10,39,35,6,9,1,1,2,6,4,0,12,0,0,0,0,1,1,0,0.091,1.761,.285,6,11,11513,193,70,torf,5,,sunny
425,2012-05-10,PIT,WSN,L 2-4,34,30,2,5,1,0,0,2,3,0,15,0,1,0,0,1,0,0,-0.366,-2.065,1.310,5,13,15381,158,60,tocf,16,,
Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
426,2012-05-11,ARI,SFG,W 5-1,38,34,5,9,3,0,2,5,3,1,7,0,0,0,1,0,0,0,0.230,1.082,.936,9,12,35792,150,95,fromrf,11,,sunny
427,2012-05-11,BAL,TBR,W 4-3,31,29,4,7,0,0,3,4,2,0,7,0,0,0,0,1,1,0,0.232,-0.045,.959,3,9,26669,157,71,rtol,5,,sunny
428,2012-05-11,BOS,CLE,W 7-5,44,34,7,12,6,0,0,7,8,0,7,1,0,1,0,1,0,0,0.310,2.874,.664,13,11,37438,237,64,fromlf,7,,cloudy
429,2012-05-11,CHW,KCR,W 5-0,34,31,5,8,2,1,1,5,3,0,7,0,0,0,0,0,2,1,0.108,0.876,.512,5,10,19129,163,74,rtol,11,,sunny
430,2012-05-11,CIN,WSN,L 3-7,41,35,3,9,2,0,0,3,5,0,13,0,0,1,0,0,1,0,-0.162,-1.449,.751,11,16,37255,192,72,,0,,sunny
431,2012-05-11,MIA,NYM,W 6-5,36,35,6,10,2,1,1,6,1,0,11,0,0,0,1,1,3,1,0.874,1.855,1.324,4,15,31007,187,78,,0,none,dome
432,2012-05-11,LAD,COL,W 7-3,37,33,7,11,2,0,3,7,3,1,10,0,1,0,0,0,0,0,0.201,3.350,.425,6,14,35591,169,65,tocf,8,,sunny
433,2012-05-11,MIN,TOR,W 7-6,39,30,7,7,2,0,0,7,9,1,7,0,0,0,0,0,0,1,0.379,3.117,1.202,8,10,33387,197,51,ltor,10,rain,
434,2012-05-11,NYY,SEA,W 6-2,37,35,6,14,1,0,2,6,2,0,8,0,0,0,0,1,1,0,0.258,1.874,1.124,7,11,37226,172,68,torf,17,,sunny
